3MZBN1U76HM14,1487,40,50,0,-1337,-1337,-1337,8,44,9,93,19,927,13875,17,-2,13,84

3MZBN1U76HM14,1187,17,50,0,-1337,-1337,-1337,8,24,3,93,19,932,13875,12,-2,13,93

3MZBN1U76HM14,716,20,50,0,-1337,-1337,-1337,9,29,1,93,12,934,13875,11,-2,13,93

3MZBN1U76HM14,961,38,50,0,-1337,-1337,-1337,9,43,5,93,10,938,13875,14,-2,13,93

3MZBN1U76HM14,741,29,50,0,-1337,-1337,-1337,9,36,2,93,10,941,13875,12,-2,13,93

3MZBN1U76HM14,667,26,51,0,-1337,-1337,-1337,9,34,2,93,8,944,13875,12,-2,13,93

3MZBN1U76HM14,667,30,51,0,-1337,-1337,-1337,9,38,2,93,5,947,13875,12,-2,14,89

3MZBN1U76HM14,680,31,51,0,-1337,-1337,-1337,9,34,1,93,0,952,13875,11,-2,14,93

3MZBN1U76HM14,857,25,51,0,-1337,-1337,-1337,9,32,3,93,0,954,14036,12,-2,14,93

3MZBN1U76HM14,842,25,51,0,-1337,-1337,-1337,9,33,3,93,0,957,14036,12,-2,14,93

3MZBN1U76HM14,846,25,52,0,-1337,-1337,-1337,9,33,3,93,0,960,14036,12,-2,13,93

3MZBN1U76HM14,847,25,52,0,-1337,-1337,-1337,9,33,3,93,0,965,13875,12,-2,13,93

3MZBN1U76HM14,840,25,52,0,-1337,-1337,-1337,9,33,3,93,0,967,14036,12,-2,13,93

3MZBN1U76HM14,842,25,52,0,-1337,-1337,-1337,9,33,3,93,0,971,13875,12,-2,14,93

3MZBN1U76HM14,741,34,52,0,-1337,-1337,-1337,9,40,3,93,0,973,14036,12,-2,13,93

3MZBN1U76HM14,675,30,52,0,-1337,-1337,-1337,9,38,2,93,3,977,14036,12,-2,13,84

3MZBN1U76HM14,657,30,52,0,-1337,-1337,-1337,9,38,3,93,3,980,14036,12,-2,14,89

3MZBN1U76HM14,638,33,52,0,-1337,-1337,-1337,9,45,4,93,1,983,13875,13,-2,13,93

3MZBN1U76HM14,780,34,52,0,-1337,-1337,-1337,9,41,3,93,4,987,14036,14,-2,14,93

3MZBN1U76HM14,661,30,52,0,-1337,-1337,-1337,9,39,3,93,3,990,14036,12,-2,13,93

3MZBN1U76HM14,1488,58,52,0,-1337,-1337,-1337,9,61,13,93,11,993,14036,20,-2,13,93

3MZBN1U76HM14,1184,33,52,0,-1337,-1337,-1337,9,57,4,93,11,998,13875,9,-2,13,81

3MZBN1U76HM14,1328,27,52,0,-1337,-1337,-1337,9,34,5,93,12,1000,14036,15,-2,13,93

3MZBN1U76HM14,1297,18,52,0,-1337,-1337,-1337,9,24,3,93,12,1003,14036,13,-2,13,93

3MZBN1U76HM14,1152,43,52,0,-1337,-1337,-1337,9,46,7,93,7,1008,13875,16,-2,14,93

3MZBN1U76HM14,1518,44,52,0,-1337,-1337,-1337,9,53,13,93,15,1011,14036,20,-2,13,84

3MZBN1U76HM14,1298,58,52,0,-1337,-1337,-1337,8,60,11,93,25,1014,14036,17,-2,14,89

3MZBN1U76HM14,1214,26,52,0,-1337,-1337,-1337,8,32,4,93,27,1017,13875,13,-2,14,89

3MZBN1U76HM14,834,23,52,0,-1337,-1337,-1337,8,32,3,93,17,1021,13875,12,-2,13,93

3MZBN1U76HM14,804,33,53,0,-1337,-1337,-1337,9,41,3,93,10,1024,14037,13,-2,13,93

3MZBN1U76HM14,1168,18,53,0,-1337,-1337,-1337,8,29,4,93,9,1027,13875,18,-2,14,81

3MZBN1U76HM14,1567,18,53,0,-1337,-1337,-1337,8,19,3,93,14,1031,14037,13,-2,13,89

3MZBN1U76HM14,884,17,53,0,-1337,-1337,-1337,8,25,2,93,9,1034,14037,11,-2,13,87

3MZBN1U76HM14,1627,39,53,0,-1337,-1337,-1337,8,41,9,93,13,1037,14037,18,-2,14,93

3MZBN1U76HM14,1447,14,53,0,-1337,-1337,-1337,8,19,3,93,13,1040,14037,13,-2,14,93

3MZBN1U76HM14,652,24,53,0,-1337,-1337,-1337,8,33,2,93,8,1044,13875,12,-2,14,93

3MZBN1U76HM14,822,23,54,0,-1337,-1337,-1337,8,31,2,93,6,1047,13875,12,-2,14,93

3MZBN1U76HM14,686,27,54,0,-1337,-1337,-1337,9,38,3,93,4,1050,14037,14,-2,13,93

3MZBN1U76HM14,659,30,54,0,-1337,-1337,-1337,9,36,1,93,0,1054,14037,10,-2,14,93

3MZBN1U76HM14,831,25,54,0,-1337,-1337,-1337,9,34,2,93,0,1057,14037,12,-2,14,93

3MZBN1U76HM14,825,25,54,0,-1337,-1337,-1337,9,34,3,93,0,1060,13875,12,-2,14,93

3MZBN1U76HM14,825,25,54,0,-1337,-1337,-1337,9,33,3,93,0,1063,14037,12,-2,14,93

3MZBN1U76HM14,829,25,54,0,-1337,-1337,-1337,9,32,3,93,0,1067,14037,12,-2,14,93

3MZBN1U76HM14,825,25,55,0,-1337,-1337,-1337,9,33,2,93,0,1070,14037,12,-2,14,93

3MZBN1U76HM14,828,25,55,0,-1337,-1337,-1337,9,32,2,93,0,1073,14037,12,-2,13,93

3MZBN1U76HM14,830,25,55,0,-1337,-1337,-1337,9,32,2,93,0,1077,14037,12,-2,14,93

3MZBN1U76HM14,833,25,55,0,-1337,-1337,-1337,9,32,2,93,0,1079,14037,12,-2,14,93

3MZBN1U76HM14,826,25,55,0,-1337,-1337,-1337,9,32,2,93,0,1082,13875,12,-2,14,93

3MZBN1U76HM14,823,25,55,0,-1337,-1337,-1337,9,33,2,93,0,1085,13875,12,-2,13,93

3MZBN1U76HM14,651,29,55,0,-1337,-1337,-1337,9,38,2,93,0,1089,13875,12,-2,13,93

3MZBN1U76HM14,639,31,55,0,-1337,-1337,-1337,9,40,3,93,0,1092,13875,12,-2,13,93

3MZBN1U76HM14,998,53,55,0,-1337,-1337,-1337,9,49,6,93,1,1095,13875,16,-2,13,93

3MZBN1U76HM14,1087,43,55,0,-1337,-1337,-1337,9,48,6,93,5,1098,13875,14,-2,13,93

3MZBN1U76HM14,615,32,55,0,-1337,-1337,-1337,9,41,2,93,0,1102,13875,12,-2,13,93

3MZBN1U76HM14,713,34,55,0,-1337,-1337,-1337,9,41,2,93,0,1105,13875,12,-2,13,93

3MZBN1U76HM14,652,30,55,0,-1337,-1337,-1337,9,40,2,93,0,1108,13875,12,-2,13,93

3MZBN1U76HM14,654,30,55,0,-1337,-1337,-1337,9,39,2,93,0,1112,13875,12,-2,14,93

3MZBN1U76HM14,656,31,55,0,-1337,-1337,-1337,9,39,2,93,0,1116,13875,12,-2,13,93

3MZBN1U76HM14,654,34,55,0,-1337,-1337,-1337,9,42,3,93,1,1118,13875,15,-2,13,93

3MZBN1U76HM14,1177,44,55,0,-1337,-1337,-1337,9,47,7,93,7,1122,13875,16,-2,13,84

3MZBN1U76HM14,1262,61,55,0,-1337,-1337,-1337,8,60,10,93,17,1125,13875,18,-2,13,93

3MZBN1U76HM14,1512,43,55,0,-1337,-1337,-1337,8,46,10,93,24,1128,13875,17,-2,13,81

3MZBN1U76HM14,1293,87,55,0,-1337,-1337,-1337,7,83,13,93,29,1131,14037,21,-2,14,87

3MZBN1U76HM14,1378,28,55,0,-1337,-1337,-1337,7,31,4,93,30,1136,13875,11,-2,14,93

3MZBN1U76HM14,1150,17,55,0,-1337,-1337,-1337,8,27,4,93,26,1139,13875,13,-2,14,93

3MZBN1U76HM14,884,17,55,0,-1337,-1337,-1337,8,22,3,93,22,1141,13875,13,-2,13,93

3MZBN1U76HM14,1329,34,55,0,-1337,-1337,-1337,7,42,7,93,29,1145,14037,16,-2,13,93

3MZBN1U76HM14,1337,17,56,0,-1337,-1337,-1337,7,18,1,93,30,1148,14037,11,-2,14,89

3MZBN1U76HM14,968,17,56,0,-1337,-1337,-1337,8,20,1,93,22,1151,14037,13,-2,14,89

3MZBN1U76HM14,691,23,56,0,-1337,-1337,-1337,8,36,2,93,14,1154,14037,12,-2,13,89

3MZBN1U76HM14,1920,78,56,0,-1337,-1337,-1337,8,72,22,93,27,1158,14037,21,-2,13,93

3MZBN1U76HM14,2015,60,56,0,-1337,-1337,-1337,6,58,15,93,31,1161,14037,20,-2,14,78

3MZBN1U76HM14,1714,50,56,0,-1337,-1337,-1337,5,58,14,93,38,1166,13876,21,-2,14,89

3MZBN1U76HM14,1362,98,56,0,-1337,-1337,-1337,5,90,25,93,45,1168,14037,35,-2,14,93

3MZBN1U76HM14,1437,18,56,0,-1337,-1337,-1337,5,24,4,93,47,1171,14037,14,-2,14,89

3MZBN1U76HM14,1373,19,57,0,-1337,-1337,-1337,6,24,3,93,45,1174,14037,12,-2,14,93

3MZBN1U76HM14,1249,31,57,0,-1337,-1337,-1337,6,37,6,93,41,1179,13876,15,-2,14,93

3MZBN1U76HM14,1322,98,57,0,-1337,-1337,-1337,5,92,19,93,44,1181,14037,38,-2,14,87

3MZBN1U76HM14,1356,43,58,0,-1337,-1337,-1337,5,33,2,93,45,1185,13876,9,-2,14,93

3MZBN1U76HM14,1215,35,58,0,-1337,-1337,-1337,5,41,6,93,40,1189,13876,16,-2,14,84

3MZBN1U76HM14,1076,16,58,0,-1337,-1337,-1337,6,24,2,93,36,1192,13876,12,-2,14,87

3MZBN1U76HM14,2108,56,58,0,-1337,-1337,-1337,5,66,21,93,43,1195,13876,25,-2,13,87

3MZBN1U76HM14,1198,73,58,0,-1337,-1337,-1337,5,81,16,93,39,1198,14037,27,-2,14,93

3MZBN1U76HM14,1283,40,58,0,-1337,-1337,-1337,4,46,8,93,42,1202,13876,17,-2,14,93

3MZBN1U76HM14,1330,31,59,0,-1337,-1337,-1337,4,37,7,93,44,1205,13876,17,-2,14,93

3MZBN1U76HM14,1386,98,59,0,-1337,-1337,-1337,4,93,22,93,46,1208,14037,37,-2,14,84

3MZBN1U76HM14,1415,39,59,0,-1337,-1337,-1337,4,41,6,93,47,1212,13876,16,-2,14,87

3MZBN1U76HM14,1384,17,59,0,-1337,-1337,-1337,4,24,3,93,46,1215,14037,12,-2,14,84

3MZBN1U76HM14,1313,18,60,0,-1337,-1337,-1337,5,25,3,93,43,1218,14037,13,-2,14,93

3MZBN1U76HM14,1457,59,60,0,-1337,-1337,-1337,4,47,2,93,48,1221,14037,9,-2,14,84

3MZBN1U76HM14,1442,46,60,0,-1337,-1337,-1337,4,50,10,93,47,1225,14037,18,-2,14,89

3MZBN1U76HM14,1570,72,60,0,-1337,-1337,-1337,3,71,15,93,52,1228,13876,21,-2,14,87

3MZBN1U76HM14,1546,19,60,0,-1337,-1337,-1337,4,27,5,93,51,1231,13876,14,-2,13,89

3MZBN1U76HM14,1489,25,60,0,-1337,-1337,-1337,4,30,5,93,49,1235,14038,15,-2,14,93

3MZBN1U76HM14,1499,57,60,0,-1337,-1337,-1337,3,57,12,93,49,1238,14038,19,-2,14,87

3MZBN1U76HM14,1536,50,60,0,-1337,-1337,-1337,3,54,12,93,50,1241,14038,19,-2,14,93

3MZBN1U76HM14,1506,18,61,0,-1337,-1337,-1337,3,28,8,93,50,1244,14038,17,-2,14,93

3MZBN1U76HM14,1519,45,61,0,-1337,-1337,-1337,3,50,10,93,50,1248,13876,18,-2,14,84

3MZBN1U76HM14,1503,31,61,0,-1337,-1337,-1337,3,36,7,93,49,1251,14038,16,-2,14,81

3MZBN1U76HM14,1552,45,61,0,-1337,-1337,-1337,3,30,2,93,51,1254,14038,9,-2,14,89

3MZBN1U76HM14,1528,33,61,0,-1337,-1337,-1337,3,38,7,93,50,1258,14038,16,-2,14,93

3MZBN1U76HM14,1547,33,61,0,-1337,-1337,-1337,3,38,7,93,51,1261,14038,16,-2,14,89

3MZBN1U76HM14,1473,23,61,0,-1337,-1337,-1337,3,28,5,93,48,1263,14038,15,-2,14,84

3MZBN1U76HM14,1367,14,61,0,-1337,-1337,-1337,4,17,2,93,45,1267,14038,12,-2,14,93

3MZBN1U76HM14,1284,19,61,0,-1337,-1337,-1337,4,21,1,93,42,1271,14038,11,-2,13,93

3MZBN1U76HM14,1193,18,61,0,-1337,-1337,-1337,4,25,3,93,39,1273,13877,13,-2,13,93

3MZBN1U76HM14,777,20,61,0,-1337,-1337,-1337,4,28,2,93,26,1276,13877,12,-2,13,93

3MZBN1U76HM14,674,22,61,0,-1337,-1337,-1337,4,31,2,93,22,1279,14038,11,-2,13,93

3MZBN1U76HM14,644,23,61,0,-1337,-1337,-1337,5,33,1,93,18,1283,13877,11,-2,13,93

3MZBN1U76HM14,1960,72,61,0,-1337,-1337,-1337,3,77,23,93,28,1286,13877,26,-2,14,81

3MZBN1U76HM14,1956,66,61,0,-1337,-1337,-1337,1,70,19,93,41,1289,13877,23,-2,14,74

3MZBN1U76HM14,1360,70,61,0,-1337,-1337,-1337,1,88,20,93,44,1293,13877,29,-2,13,84

3MZBN1U76HM14,1527,45,61,0,-1337,-1337,-1337,1,48,11,93,50,1297,13877,18,-2,14,87

3MZBN1U76HM14,1560,13,61,0,-1337,-1337,-1337,1,17,1,93,51,1299,14038,12,-2,14,93

3MZBN1U76HM14,1440,14,62,0,-1337,-1337,-1337,2,16,2,93,48,1302,14038,12,-2,13,93

3MZBN1U76HM14,1454,37,62,0,-1337,-1337,-1337,2,41,8,93,47,1306,13877,17,-2,13,93

3MZBN1U76HM14,1542,26,62,0,-1337,-1337,-1337,2,31,6,93,50,1309,13877,16,-2,13,93

3MZBN1U76HM14,1462,14,62,0,-1337,-1337,-1337,2,16,2,93,48,1312,13877,12,-2,13,84

3MZBN1U76HM14,1458,37,62,0,-1337,-1337,-1337,2,47,13,93,47,1317,13877,21,-2,13,89

3MZBN1U76HM14,1533,27,62,0,-1337,-1337,-1337,2,32,7,93,50,1319,13877,16,-2,14,93

3MZBN1U76HM14,1555,25,63,0,-1337,-1337,-1337,2,30,6,93,51,1322,13877,15,-2,14,84

3MZBN1U76HM14,1580,50,63,0,-1337,-1337,-1337,2,49,7,93,51,1325,14038,16,-2,14,93

3MZBN1U76HM14,1143,25,63,0,-1337,-1337,-1337,2,31,4,93,52,1329,13877,15,-2,14,93

3MZBN1U76HM14,1138,23,63,0,-1337,-1337,-1337,2,31,3,93,52,1332,14039,14,-2,14,93

3MZBN1U76HM14,1217,92,63,0,-1337,-1337,-1337,2,86,13,93,53,1335,14039,23,-2,14,87

3MZBN1U76HM14,1220,68,63,0,-1337,-1337,-1337,1,68,11,93,55,1340,13877,19,-2,14,93

3MZBN1U76HM14,1205,52,63,0,-1337,-1337,-1337,1,63,12,93,54,1342,14039,18,-2,14,81

3MZBN1U76HM14,1161,14,64,0,-1337,-1337,-1337,2,22,2,93,54,1345,13877,14,-2,14,93

3MZBN1U76HM14,1405,15,64,0,-1337,-1337,-1337,2,17,2,93,46,1348,14039,12,-2,13,93

3MZBN1U76HM14,1204,15,64,0,-1337,-1337,-1337,2,18,2,93,41,1352,14039,11,-2,13,93

3MZBN1U76HM14,1509,16,64,0,-1337,-1337,-1337,3,21,3,93,34,1355,14039,13,-2,13,87

3MZBN1U76HM14,1232,56,64,0,-1337,-1337,-1337,2,59,10,93,37,1359,13878,18,-2,14,81

3MZBN1U76HM14,1279,54,64,0,-1337,-1337,-1337,1,53,8,93,42,1363,13878,16,-2,14,84

3MZBN1U76HM14,1318,27,64,0,-1337,-1337,-1337,2,36,7,93,42,1366,13878,21,-2,14,93

3MZBN1U76HM14,1453,55,64,0,-1337,-1337,-1337,1,59,12,93,47,1369,13878,18,-2,14,84

3MZBN1U76HM14,1547,39,64,0,-1337,-1337,-1337,1,44,8,93,51,1371,14039,17,-2,14,89

3MZBN1U76HM14,1586,15,64,0,-1337,-1337,-1337,1,19,2,93,52,1376,13878,12,-2,14,89

3MZBN1U76HM14,1541,44,64,0,-1337,-1337,-1337,1,48,10,93,50,1379,13878,17,-2,13,87

3MZBN1U76HM14,1609,17,64,0,-1337,-1337,-1337,1,23,5,93,53,1381,14039,14,-2,14,93

3MZBN1U76HM14,1234,67,64,0,-1337,-1337,-1337,1,68,11,93,53,1386,13878,19,-2,14,93

3MZBN1U76HM14,1191,35,64,0,-1337,-1337,-1337,1,44,6,93,54,1388,14039,15,-2,14,89

3MZBN1U76HM14,1163,19,64,0,-1337,-1337,-1337,1,22,0,93,54,1391,14039,9,-2,14,93

3MZBN1U76HM14,1160,43,65,0,-1337,-1337,-1337,1,47,7,93,53,1395,14039,16,-2,14,87

3MZBN1U76HM14,1142,21,65,0,-1337,-1337,-1337,1,29,3,93,52,1399,13878,13,-2,14,93

3MZBN1U76HM14,1065,15,65,0,-1337,-1337,-1337,2,18,1,93,50,1401,13878,11,-2,14,89

3MZBN1U76HM14,1274,15,65,0,-1337,-1337,-1337,2,17,2,93,42,1404,14039,11,-2,14,93

3MZBN1U76HM14,1302,15,65,0,-1337,-1337,-1337,2,19,2,93,29,1408,14040,12,-2,14,93

3MZBN1U76HM14,730,18,65,0,-1337,-1337,-1337,2,28,2,93,17,1411,13878,12,-2,13,89

3MZBN1U76HM14,650,20,65,0,-1337,-1337,-1337,2,33,3,93,9,1414,14040,13,-2,14,93

3MZBN1U76HM14,624,28,65,0,-1337,-1337,-1337,2,37,2,93,2,1418,14040,12,-2,14,93

3MZBN1U76HM14,600,28,65,0,-1337,-1337,-1337,2,37,2,93,0,1422,13878,12,-2,14,89

3MZBN1U76HM14,1475,51,65,0,-1337,-1337,-1337,2,55,12,93,9,1424,14040,19,-2,14,78

3MZBN1U76HM14,1489,32,65,0,-1337,-1337,-1337,1,32,5,93,21,1428,14040,17,-2,14,81

3MZBN1U76HM14,1429,51,64,0,-1337,-1337,-1337,0,55,11,93,28,1431,14040,18,-2,14,84

3MZBN1U76HM14,1629,58,64,0,-1337,-1337,-1337,0,61,15,93,35,1435,13878,18,-2,14,93

3MZBN1U76HM14,975,16,64,0,-1337,-1337,-1337,1,20,1,93,33,1439,13878,11,-2,14,93

3MZBN1U76HM14,1658,65,64,0,-1337,-1337,-1337,1,73,19,93,31,1441,14040,24,-2,14,87

3MZBN1U76HM14,1853,45,65,0,-1337,-1337,-1337,0,53,14,93,42,1444,14040,20,-2,14,84

3MZBN1U76HM14,1340,11,65,0,-1337,-1337,-1337,0,18,2,93,44,1447,14040,12,-2,14,87

3MZBN1U76HM14,1184,15,65,0,-1337,-1337,-1337,1,18,2,93,40,1452,14040,11,-2,13,93

3MZBN1U76HM14,1424,14,65,0,-1337,-1337,-1337,1,17,2,93,32,1455,13878,12,-2,13,93

3MZBN1U76HM14,772,17,65,0,-1337,-1337,-1337,1,25,4,93,17,1458,13878,16,-2,14,93

3MZBN1U76HM14,650,23,65,0,-1337,-1337,-1337,1,35,3,93,8,1462,14040,13,-2,14,93

3MZBN1U76HM14,636,28,65,0,-1337,-1337,-1337,2,36,2,93,0,1465,14040,12,-2,14,89

3MZBN1U76HM14,598,27,65,0,-1337,-1337,-1337,2,36,2,93,0,1467,14040,12,-2,14,93

3MZBN1U76HM14,589,27,65,0,-1337,-1337,-1337,2,36,2,93,0,1472,13878,12,-2,14,93

3MZBN1U76HM14,591,28,65,0,-1337,-1337,-1337,2,36,2,93,0,1474,14040,12,-2,14,93

3MZBN1U76HM14,587,28,65,0,-1337,-1337,-1337,2,36,2,93,0,1478,14040,12,-2,14,89

3MZBN1U76HM14,578,27,65,0,-1337,-1337,-1337,2,36,2,93,0,1481,13878,12,-2,14,89

3MZBN1U76HM14,588,28,65,0,-1337,-1337,-1337,2,37,2,93,0,1483,14040,12,-2,14,89

3MZBN1U76HM14,586,27,65,0,-1337,-1337,-1337,2,36,2,93,0,1487,14040,11,-2,14,89

3MZBN1U76HM14,1318,52,65,0,-1337,-1337,-1337,2,55,10,93,7,1491,13878,18,-2,13,71

3MZBN1U76HM14,1515,64,65,0,-1337,-1337,-1337,1,60,10,93,23,1493,14040,19,-2,14,78

3MZBN1U76HM14,1466,30,65,0,-1337,-1337,-1337,0,25,0,93,34,1498,14040,9,-2,14,84

3MZBN1U76HM14,1566,58,65,0,-1337,-1337,-1337,0,61,14,93,30,1501,13879,23,-2,14,93

3MZBN1U76HM14,1290,36,65,0,-1337,-1337,-1337,0,36,5,93,38,1504,13879,14,-2,14,87

3MZBN1U76HM14,1622,100,65,0,-1337,-1337,-1337,-1,93,26,93,46,1507,14040,40,-2,14,81

3MZBN1U76HM14,1644,62,65,0,-1337,-1337,-1337,-2,63,15,93,54,1511,13879,21,-2,14,84

3MZBN1U76HM14,1214,27,65,0,-1337,-1337,-1337,-1,40,8,93,55,1514,14040,16,-2,14,93

3MZBN1U76HM14,1146,12,66,0,-1337,-1337,-1337,-1,19,1,93,56,1516,14040,11,-2,14,93

3MZBN1U76HM14,1154,21,66,0,-1337,-1337,-1337,0,33,6,93,54,1521,13879,16,-2,14,93

3MZBN1U76HM14,1221,85,66,0,-1337,-1337,-1337,-1,80,14,93,55,1524,14040,20,-2,14,93

3MZBN1U76HM14,1258,43,67,0,-1337,-1337,-1337,-1,46,6,93,58,1527,14040,14,-2,14,93

3MZBN1U76HM14,1282,59,67,0,-1337,-1337,-1337,-1,61,11,93,59,1531,14040,17,-2,14,93

3MZBN1U76HM14,1149,16,67,0,-1337,-1337,-1337,0,19,1,93,55,1534,14040,11,-2,14,93

3MZBN1U76HM14,1441,14,67,0,-1337,-1337,-1337,0,17,2,93,48,1537,14041,12,-2,14,93

3MZBN1U76HM14,1132,15,67,0,-1337,-1337,-1337,0,18,2,93,38,1541,14041,11,-2,14,93

3MZBN1U76HM14,947,16,67,0,-1337,-1337,-1337,1,18,1,93,21,1544,14041,10,-2,14,93

3MZBN1U76HM14,653,26,67,0,-1337,-1337,-1337,1,35,2,93,8,1547,13879,12,-2,14,89

3MZBN1U76HM14,633,29,67,0,-1337,-1337,-1337,1,37,2,93,0,1551,14041,12,-2,14,93

3MZBN1U76HM14,616,27,67,0,-1337,-1337,-1337,1,36,2,93,0,1554,14041,12,-2,14,87

3MZBN1U76HM14,583,27,67,0,-1337,-1337,-1337,1,37,1,93,0,1557,14041,11,-2,14,87

3MZBN1U76HM14,586,28,67,0,-1337,-1337,-1337,1,37,1,93,0,1560,14041,11,-2,14,89

3MZBN1U76HM14,586,28,67,0,-1337,-1337,-1337,1,36,2,93,0,1564,14041,11,-2,14,87

3MZBN1U76HM14,586,27,67,0,-1337,-1337,-1337,1,37,2,93,0,1567,13879,12,-2,13,87

3MZBN1U76HM14,589,28,67,0,-1337,-1337,-1337,1,36,2,93,0,1570,14041,12,-2,14,87

3MZBN1U76HM14,586,28,67,0,-1337,-1337,-1337,1,36,2,93,0,1574,14041,12,-2,14,89

3MZBN1U76HM14,583,28,67,0,-1337,-1337,-1337,1,36,2,93,0,1577,13879,12,-2,14,88

3MZBN1U76HM14,584,27,67,0,-1337,-1337,-1337,1,36,2,93,0,1579,13879,12,-2,14,89

3MZBN1U76HM14,583,27,67,0,-1337,-1337,-1337,2,35,2,93,0,1583,13879,11,-2,14,89

3MZBN1U76HM14,582,27,67,0,-1337,-1337,-1337,2,36,2,93,0,1587,14041,11,-2,14,89

3MZBN1U76HM14,598,31,67,0,-1337,-1337,-1337,2,43,3,93,0,1590,14041,10,-2,14,87

3MZBN1U76HM14,1933,60,67,0,-1337,-1337,-1337,1,65,19,93,16,1593,13879,22,-2,14,74

3MZBN1U76HM14,1779,57,66,0,-1337,-1337,-1337,0,64,17,93,28,1597,14041,23,-2,14,89

3MZBN1U76HM14,1705,72,66,0,-1337,-1337,-1337,-1,68,16,93,39,1600,13879,22,-2,14,71

3MZBN1U76HM14,1426,80,66,0,-1337,-1337,-1337,-2,81,17,93,47,1602,14041,25,-2,14,78

3MZBN1U76HM14,1320,15,67,0,-1337,-1337,-1337,-1,18,2,93,44,1606,14041,12,-2,14,93

3MZBN1U76HM14,1463,43,67,0,-1337,-1337,-1337,-1,44,7,93,48,1610,14041,15,-2,14,87

3MZBN1U76HM14,1485,78,68,0,-1337,-1337,-1337,-1,82,18,93,49,1613,14041,25,-2,14,89

3MZBN1U76HM14,1657,57,68,0,-1337,-1337,-1337,-2,61,14,93,55,1616,14041,20,-2,14,87

3MZBN1U76HM14,1830,77,69,0,-1337,-1337,-1337,-2,76,21,93,60,1620,14041,22,-2,14,81

3MZBN1U76HM14,1280,36,69,0,-1337,-1337,-1337,-2,43,7,93,59,1623,14041,14,-2,14,89

3MZBN1U76HM14,1183,15,70,0,-1337,-1337,-1337,-1,19,1,93,56,1626,14041,11,-2,14,93

